Canned Response ID,Title,Content,Account ID,Created At,Updated At,Content HTML,Folder ID,Folder Name,Visibility,Group Names
66000028129,Bad Restaurant Experience,"Thank you for contacting me directly and you are correct that I do want to hear directly from customers. I am sorry to hear about you poor experience with my Restaurant and hope you will accept my sincerest apologies.     Being know for our great service and food, I am surprise and need a little time to talk to my staff and to the server involved to find out why they were not attentive to the food being served and less cavalier with their response. I need a few days to make an assessment about how this happened.      You should get a email from me early next week to determine how we can provide you with more information and a solution. I hope that you have dinned with us previously as your experience is not consistent with our reputation.       We value our customers opinions and would like to thank you for bringing this to my attention.      Yours sincerely,      Richard Pelletier",1621772,2020-09-18 03:52:58 +0530,2020-09-18 15:25:21 +0530,"<div dir=""ltr"">
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Thank you for contacting me directly and you are correct that I do want to hear directly from customers. I am sorry to hear about you poor experience with my Restaurant and hope you will accept my sincerest apologies.</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Being know for our great service and food, I am surprise and need a little time to talk to my staff and to the server involved to find out why they were not attentive to the food being served and less cavalier with their response. I need a few days to make an assessment about how this happened.<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>You should get a email from me early next week to determine how we can provide you with more information and a solution. I hope that you have dinned with us previously as your experience is not consistent with our reputation. <br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>We value our customers opinions and would like to thank you for bringing this to my attention.<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Yours sincerely,<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Richard Pelletier</div>
</div>",66000049569,Restaurant,Available to all,""
66000028348,Food Illness,"I'm so sorry to hear about your recent illness, and to find out that it resulted during your visit to our winery. This is deeply upsetting news, as we have always made it my first and foremost priority to serve food of the highest quality to my customers and to provide a fully satisfying dining experience to all.     Please know that we take you complaint very seriously. I have forwarded your comments to our Executive Chef and to our Restaurant Manager to investigate our procedures on the day of your incident. We will do anything in our power to find if there is anything wrong with our food. We have no had any other complaints, and if we could just take a second and narrow this down, I’d be forever in your debt.     In the meantime, we are definitely willing to refund you for your food and apple bag , I will personally ensure that you get a reservation and are treated to a free meal.      Sincerely,",1621772,2020-09-18 15:17:37 +0530,2020-09-18 15:56:54 +0530,"<div dir=""ltr"">
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>I'm so sorry to hear about your recent illness, and to find out that it resulted during your visit to our winery. This is deeply upsetting news, as we have always made it my first and foremost priority to serve food of the highest quality to my customers and to provide a fully satisfying dining experience to all.</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Please know that we take you complaint very seriously. I have forwarded your comments to our Executive Chef and to our Restaurant Manager to investigate our procedures on the day of your incident. We will do anything in our power to find if there is anything wrong with our food. We have no had any other complaints, and if we could just take a second and narrow this down, I’d be forever in your debt.</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>In the meantime, we are definitely willing to refund you for your food and apple bag , I will personally ensure that you get a reservation and are treated to a free meal.<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Sincerely,</div>
</div>",66000049569,Restaurant,Available to all,""
66000028349,Orchard PYO Covid,"Thank you for considering a visit to Nashoba Valley.     Thanks for planning a visit to Nashoba Valley today for apple picking. We are thrilled that you will be joining us and thankful that you are supporting a local farm. These are very difficult times for the restaurant/tourism business and it is especially difficult for family-owned farms. We appreciate the support that we have received and we thank everyone that appreciates all of the changes that we have been required to institute for the safety of our visitors and staff.     Per guidelines issued by the Commonwealth of Massachusetts: PYO staff and customers must utilize cloth face coverings/masks while harvesting crops at PYO locations in-line with CDC guidance, as well as state and local requirements. This is particularly important for certain PYO crops that place customers in close proximity to fruit being harvested. Customers should be allowed to utilize masks and face coverings that they bring with them to the farm. Customers who do not have masks or cloth face coverings should not be allowed in PYO harvest areas. Everyone's hands should be sanitized before and after picking. Try to only touch the fruit that you are interested in harvesting. Thank you for your cooperation.      Finally, please remember that you need a separate reservation to enter the picnic grounds and alcoholic beverages can only be consumed while seated at a table and after you have order food. Please appreciate that we are fully booked for this weekend and while you can check for cancellation, it is not likely that seating will be available. Again, thank you for your understanding.      Please continue to support local restaurants and farms as it is projected that as many as 85% of independent restaurants may permanently close because of the pandemic by the end of 2020.      For additional information please refer to https://nashobawinery.com/orchard/apples/   No reservations are necessary for apple picking",1621772,2020-09-18 15:21:14 +0530,2020-09-18 15:21:14 +0530,"<div dir=""ltr"">
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Thank you for considering a visit to Nashoba Valley.</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Thanks for planning a visit to Nashoba Valley today for apple picking. We are thrilled that you will be joining us and thankful that you are supporting a local farm. These are very difficult times for the restaurant/tourism business and it is especially difficult for family-owned farms. We appreciate the support that we have received and we thank everyone that appreciates all of the changes that we have been required to institute for the safety of our visitors and staff.</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Per guidelines issued by the Commonwealth of Massachusetts: PYO staff and customers must utilize cloth face coverings/masks while harvesting crops at PYO locations in-line with CDC guidance, as well as state and local requirements. This is particularly important for certain PYO crops that place customers in close proximity to fruit being harvested. Customers should be allowed to utilize masks and face coverings that they bring with them to the farm. Customers who do not have masks or cloth face coverings should not be allowed in PYO harvest areas. Everyone's hands should be sanitized before and after picking. Try to only touch the fruit that you are interested in harvesting. Thank you for your cooperation.<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Finally, please remember that you need a separate reservation to enter the picnic grounds and alcoholic beverages can only be consumed while seated at a table and after you have order food. Please appreciate that we are fully booked for this weekend and while you can check for cancellation, it is not likely that seating will be available. Again, thank you for your understanding.<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Please continue to support local restaurants and farms as it is projected that as many as 85% of independent restaurants may permanently close because of the pandemic by the end of 2020.<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>For additional information please refer to <a href=""https://nashobawinery.com/orchard/apples/"" target=""_blank"" rel=""noreferrer"" style=""box-sizing: inherit; color: rgb(31, 115, 183);"">https://nashobawinery.com/orchard/apples/</a><br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>No reservations are necessary for apple picking</div>
</div>",66000049570,Orchard,Available to all,""
66000028353,Dietary Restrictions,"Thank you for informing us that you have some dietary restrictions. I might suggest that you will make accomodating you much easier if your develop a Chef's Card. We are all very concerned about alleges and deal with them every day but getting it right takes great communication. I cannot tell you how easy it is when someone present us with full details of what they can eat and what they cannot eat. We once had a customer tell us that they had a dairy allegy and then was upset when we informed her that a soup contained coconut milk which is not dairy.     A chef's card makes everyone’s job easier! It reduces the stress of making sure the server or manager has written everything down and understands the severity. With a chef card everything is already there in writing. Restaurants love them! I have never had any server, manager, or chef get annoyed by a chef card. Usually they are thankful for it.       The best thing about a chef card is that you can perfect it and keep it handy knowing that you have presented all of the information. We would love to serve your the safest meal possible but it requires your help. Give us the details and we can make it happen.",1621772,2020-09-18 15:27:11 +0530,2020-09-29 15:50:30 +0530,"<div dir=""ltr"">
<div style="""">Thank you for informing us that you have some dietary restrictions. I might suggest that you will make accomodating you much easier if your develop a Chef's Card. We are all very concerned about alleges and deal with them every day but getting it right takes great communication. I cannot tell you how easy it is when someone present us with full details of what they can eat and what they cannot eat. We once had a customer tell us that they had a dairy allegy and then was upset when we informed her that a soup contained coconut milk which is not dairy.</div>
<div style=""""><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style="""">A chef's card makes everyone’s job easier! It reduces the stress of making sure the server or manager has written everything down and understands the severity. With a chef card everything is already there in writing. Restaurants love them! I have never had any server, manager, or chef get annoyed by a chef card. Usually they are thankful for it. <br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style=""""><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style="""">The best thing about a chef card is that you can perfect it and keep it handy knowing that you have presented all of the information. We would love to serve your the safest meal possible but it requires your help. Give us the details and we can make it happen.<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style=""""><br style='box-sizing: inherit; color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif; font-size: 14px;'></div>
</div>",66000049562,Grounds,Available to all,""
66000028354,Pan Mass and others,"First and foremost, we all want to thank you for your dedication to your charity or organization. We know how important your cause is to everyone that benefits from you hard work and in the perfect world we would be able to contribute to all causes.     We receive hundreds of request to sponsor runners in the Boston Marathon and bikers in the Pan Mass Challenge. Unfortunately it is not practical for us to sponsor everyone. However, you can be assured that our family does contribute to cancer research, the Dana-Farber Cancer Institute as well as other causes that these great organizations are dedicated to supporting.      For our part, our contribution program focuses on giving directly to the organizations that your charity supports and then to organizations headquartered within (or having a substantial presence in or effect on) our primary geographical area, which includes: Bolton; Harvard; Stow; Clinton. In this respect, we work closely with and contribute to the Bolton Conservation Trust and the Virginia Thurston Healing Garden.      We recognize the great benefit that all charities bring to our communities but like all business and all charities, it is important for us to keep our efforts focused on a few charities.       Thank you for your understanding and for your dedication.      The Nashoba Valley Family",1621772,2020-09-18 15:28:14 +0530,2020-09-18 15:28:14 +0530,"<div dir=""ltr"">
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>First and foremost, we all want to thank you for your dedication to your charity or organization. We know how important your cause is to everyone that benefits from you hard work and in the perfect world we would be able to contribute to all causes.</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>We receive hundreds of request to sponsor runners in the Boston Marathon and bikers in the Pan Mass Challenge. Unfortunately it is not practical for us to sponsor everyone. However, you can be assured that our family does contribute to cancer research, the Dana-Farber Cancer Institute as well as other causes that these great organizations are dedicated to supporting.<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>For our part, our contribution program focuses on giving directly to the organizations that your charity supports and then to organizations headquartered within (or having a substantial presence in or effect on) our primary geographical area, which includes: Bolton; Harvard; Stow; Clinton. In this respect, we work closely with and contribute to the Bolton Conservation Trust and the Virginia Thurston Healing Garden.<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>We recognize the great benefit that all charities bring to our communities but like all business and all charities, it is important for us to keep our efforts focused on a few charities. <br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Thank you for your understanding and for your dedication.<br style=""font-weight: inherit; box-sizing: inherit;"">
</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>The Nashoba Valley Family</div>
</div>",66000049151,General,Available to all,""
66000028358,WIne Order Thanks,"Thank you for your recent Order from Nashoba Valley Winery. Your order is on its way by UPS so we hope that you will enjoy your purchase together with shared dreams of the bright future. As a local family owned and operated farm, your purchase is our future as every ounce of wine, beer or spirits you purchase from us is produce on our farm in Bolton, Massachusetts.     Now and in the future, buying local makes a difference. The U.S. has lost over five million farms since 1935. Family farms have been going out of business at break-neck speed, causing rural communities to deteriorate. The U.S. loses two acres of farmland each minute as cities and suburbs spread into the surrounding communities. Your purchase helps keep our farm and the farms we support, healthy and growing. Because of you, Nashoba has increase its planted acreage by almost 40% in just the last five years. Our hard work and your support does make a difference.     Please enjoy, raise your glass and toast yourself for making a difference. The love and support that is being shown by our customers and friends during these difficult times will never be forgotten.",1621772,2020-09-18 15:34:04 +0530,2020-09-18 15:34:04 +0530,"<div dir=""ltr"">
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Thank you for your recent Order from Nashoba Valley Winery. Your order is on its way by UPS so we hope that you will enjoy your purchase together with shared dreams of the bright future. As a local family owned and operated farm, your purchase is our future as every ounce of wine, beer or spirits you purchase from us is produce on our farm in Bolton, Massachusetts.</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Now and in the future, buying local makes a difference. The U.S. has lost over five million farms since 1935. Family farms have been going out of business at break-neck speed, causing rural communities to deteriorate. The U.S. loses two acres of farmland each minute as cities and suburbs spread into the surrounding communities. Your purchase helps keep our farm and the farms we support, healthy and growing. Because of you, Nashoba has increase its planted acreage by almost 40% in just the last five years. Our hard work and your support does make a difference.</div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'><br style=""font-weight: inherit; box-sizing: inherit;""></div>
<div style='color: rgb(51, 51, 51); font-family: system-ui, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Oxygen-Sans, Ubuntu, Cantarell, ""Helvetica Neue"", Arial, sans-serif, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, ""Helvetica Neue"", Arial, sans-serif;'>Please enjoy, raise your glass and toast yourself for making a difference. The love and support that is being shown by our customers and friends during these difficult times will never be forgotten.</div>
</div>",66000049571,Winery,Available to all,""
